ID	COLNR	DATE	LongD	LongM	LongS	LongH	LatD	LatM	LatS	LatH	SPECIES	SCODE_NEW	SUB_NEW	SP_ID	COUNTRY	ADM1	ADM2	LOCALITY	PLRV1	PLRV2	FROST
5463	SC 4302	19890125	71	32	0	W	32	55	0	S	S. maglia Schltdl.	mag		104	CHILE	Valparaiso		"Valparaiso.  100 m S of Puente El Piden on S side of Concon, on E side of road."			
3139	UGN 4413A	19630313	71	25	0	W	13	10	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Paucartambo	Paucartambo.	R*	R	
3130	UGN 4512	19630318	71	40	0	W	13	38	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Quispicanchis	14 km from Huambutio on the road to Pisac.	R*	S	17
3125	HHCH 5126	19710411	71	55	0	W	13	28	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Calca	"Calca.  Along road to Cuzco, 8 km past Pisac, on a steep bank in a village."		S	17
3118	OCH S-52		72	34	18	W	13	0	46	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	La Convencion	"Urubamba Valley.  Quebrada Arin, between Urubamba and Calca."		S	
3121	OCH S-14		71	57	0	W	13	20	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Calca	"Urubamba.  Quebrada de Chochoc, near Calca."		S	
3126	HJT 1531B	19530424	71	51	0	W	13	26	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Calca	"Calca.  Intihuatana Ruins, above Pisac."		S	
3138	UGN 4399	19630313	71	25	0	W	13	10	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Paucartambo	Paucartambo.		S	
3119	OCH 13673		72	13	12	W	13	48	0	S	S. marinasense Vargas	mrn		105	PERU	Apurimac	Cotabmabas	Between Cole and  Colesniyoc	S		17
3135	OCH 13620		71	30	0	W	13	26	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Paucartambo	Paucarpata	S		17
3137	OCH 13722		71	28	12	W	13	52	12	S	S. marinasense Vargas	mrn		105	PERU	Cusco	Quispicanchis	Vecinity of  Tintico	S		17
3117	EBS 1883	19581130	72	48	0	W	13	24	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	La Convencion	Calca.  Huancalle.			25
3110	OCH 13808		73	13	48	W	14	3	0	S	S. marinasense Vargas	mrn		105	PERU	Apurimac	Aymaraes	Pampatama			
3111	OCH 14386		73	7	48	W	14	12	0	S	S. marinasense Vargas	mrn		105	PERU	Apurimac	Aymaraes	Rio Pachaconas			
3112	OCH 13809		73	7	48	W	14	12	0	S	S. marinasense Vargas	mrn		105	PERU	Apurimac	Aymaraes	Rio Pachaconas			
3113	OCH 13608		73	4	48	W	13	48	0	S	S. marinasense Vargas	mrn		105	PERU	Apurimac	Abancay	Tinyayopacta			
3114	OCH 14384		73	1	48	W	13	52	48	S	S. marinasense Vargas	mrn		105	PERU	Apurimac	Abancay	Casinchihua			
3115	OCH 14385		73	1	48	W	13	52	48	S	S. marinasense Vargas	mrn		105	PERU	Apurimac	Abancay	Casinchihua			
3116	"Stork,Hortn & Vargas 10577"	19390210	73	1	0	W	13	52	0	S	S. marinasense Vargas	mrn		105	PERU	Apurimac	Abancay	in crevices of old stone wall			
3120	OCH 13689		72	10	48	W	13	51	0	S	S. marinasense Vargas	mrn		105	PERU	Apurimac	Cotabmabas	Durasnuchayoc			
3122	Vargas 4073	19440221	71	57	0	W	13	19	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Calca	"Ckochocc, among brambles on slope of quebrada"			
3123	Ochoa 2142	19570103	71	56	0	W	13	32	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Quispicanchis	"Quebrada de las anderias, granja de Kaira"			
3124	OCH 14316		71	55	12	W	13	27	0	S	S. marinasense Vargas	mrn		105	PERU	Cusco	Calca	Totora			
3127	OCHO 14417		71	50	24	W	13	25	48	S	S. marinasense Vargas	mrn		105	PERU	Cusco	Calca	Ruinas de Pisac			
3128	OCHB 15698		71	40	48	W	13	54	36	S	S. marinasense Vargas	mrn		105	PERU	Cusco	Acomayo	Acomayo			
3129	UGN 4513	19630318	71	40	12	W	13	37	48	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Quispicanchis	14 km from Huambutio on the road to Pisac.			
3131	Vargas 5566		71	35	0	W	13	18	0	S	S. marinasense Vargas	mrn		105	PERU	Cuzco	Paucartambo	"between illichua and Anobamba, in rocky brushy pla"			
3132	OCH 15697		71	34	48	W	14	1	48	S	S. marinasense Vargas	mrn		105	PERU	Cusco	Acomayo	Provincias Altas      ??			
3133	OCH 15696		71	34	48	W	14	1	48	S	S. marinasense Vargas	mrn		105	PERU	Cusco	Acomayo	Provincias Altas      ??			
3134	OCH 15699		71	33	36	W	14	1	48	S	S. marinasense Vargas	mrn		105	PERU	Cusco	Acomayo	Provincias Altas      ??			
3136	OCH 13619		71	30	0	W	13	28	48	S	S. marinasense Vargas	mrn		105	PERU	Cusco	Quispicanchis	Paucarpata			
5464	SS 7209	19980303	71	52	32	W	13	35	32	S	S. marinasense Vargas	mrn		105	PERU	Cusco		"Cusco: from the Universidad Nacional San Antonio de Cusco on the S side of the town of Cusco, E of main road through town, drive up road going toward Granja Kaira San Geronimo to km 7.5, then walk uphill 300"			
3140	ISABEL KELLY 570	19510615	97	53	0	W	20	2	0	N	S. matehualae Hjert. and T. R. Tarn	mat		106	MEXICO	Puebla		"SAN MARCOS, ELOXOCHITLAN, 5 HOURS BY HORSE DOWNSTREAM FROM ZACATLAN DE LAS MANZANAS."			
3141	HJT 7387	19911019	100	54	0	W	23	42	0	N	S. matehualae Hjert. and T. R. Tarn	mat		106	MEXICO	San Luis Potosi		"Sierra de Catorce, real de Catorce, 2 km above tunnel, border of maize field protected by big cactus."			
3142	TRHRG 155	19831013	100	54	0	W	23	42	0	N	S. matehualae Hjert. and T. R. Tarn	mat		106	MEXICO	San Luis Potosi		"Sierra de Catorce, road turning off 10 km west of Cedral (north of Matehuala), track to real de Catorce, 2 km above tunnel."			
3159	OCH 5032		76	40	6	W	11	31	51	S	S. medians Bitter	med		107	PERU	Lima	Canta	Carhua		S	17
3160	VIL 211		76	39	6	W	11	29	33	S	S. medians Bitter	med		107	PERU	Lima	Canta	Canta.  San Miguel.		S	17
3161	EBS 1905		76	39	3	W	11	29	0	S	S. medians Bitter	med		107	PERU	Lima	Canta	Canta		S	17
3157	EBS 1906	19581130	76	40	36	W	11	30	47	S	S. medians Bitter	med		107	PERU	Lima	Canta	In the valley below Canta.		S	
3158	HJT 1162	19530204	76	40	6	W	11	30	19	S	S. medians Bitter	med		107	PERU	Lima	Canta	Canta.  Near Canta.		S	
3162	HAW 2464	19640412	76	38	41	W	11	28	33	S	S. medians Bitter	med		107	PERU	Lima	Canta	Canta.  Just above Canta on the road to Cerro de Pasco.		S	
3173	OCH 2048		75	50	0	W	11	30	0	S	S. medians Bitter	med	aut	107	PERU	Junin	Tarma	"Juliaca.  Near La Oroya, Casaracra."	S		
3143	A. Salas and G. Garry 07	19990000	76	49	48	W	11	16	48	S	S. medians Bitter	med		107	PERU	Lima		"72 km de Huaral, direcion Pacaraos, Rio Huaral"			
3144	A. Salas and G. Garry 10	19990000	76	40	12	W	11	13	48	S	S. medians Bitter	med		107	PERU	Lima		"76 km de Huaral,  direccion Pacalos , Rio Huaral"
3145	A. Salas and G. Garry 14	19990000	76	19	12	W	11	46	12	S	S. medians Bitter	med		107	PERU	Junin	Huarochiri	"85.5 km de Lima,  direccion Huancayo"
3146	A. Salas and G. Garry 23	20000330	76	37	12	W	11	28	12	S	S. medians Bitter	med		107	PERU	Lima		"2.3 km de Canta, direccion Huaros"
3147	A. Salas and G. Garry 24	20000331	76	40	48	W	11	30	0	S	S. medians Bitter	med		107	PERU	Lima		"6.7 km del desvio, direccion Huamantanga"
3148	From Ochoa (1999)		78	3	58	W	9	32	46	S	S. medians Bitter	med		107	PERU	Ancash	Casma	
3149	Seler 260 (Weberbauer 5683		77	2	0	W	12	1	0	S	S. medians Bitter	med		107	PERU	Lima	Lima	amancaes
3150	Ochoa 2352	19610406	76	53	25	W	10	48	19	S	S. medians Bitter	med		107	PERU	Lima	Cajatambo	"San Jose, vicinity of Churin"
3151	OCH 13036		76	48	0	W	12	28	48	S	S. medians Bitter	med		107	PERU	Lima	Lima	Lomas E of  Lurin
3152	OCH 13036a		76	48	0	W	12	28	48	S	S. medians Bitter	med		107	PERU	Lima	Lima	Lomas E of  Lurin
3153	OCH 13035		76	46	48	W	12	22	48	S	S. medians Bitter	med		107	PERU	Lima	Lima	E of San Bartolo
3154	Goodspeed T.H. 33116		76	46	0	W	11	55	0	S	S. medians Bitter	med		107	PERU	Lima	Huarochiri	"valley of Rio Rimac, in moist crecives of rock walls, at km 70, E of Lima on high"
3155	OCH 11249		76	45	36	W	12	26	24	S	S. medians Bitter	med	aut	107	PERU	Lima	Lima	Lomas Pucusana
3156	OCHS 15148		76	45	0	W	11	28	48	S	S. medians Bitter	med		107	PERU	Lima	Canta	"Km.89, road  Lima - Canta"
3163	OCH 13264		76	37	12	W	11	46	12	S	S. medians Bitter	med	aut	107	PERU	Lima	Huarochiri	Between Huinco and  Seque
3164	OCH 13268		76	36	0	W	11	43	48	S	S. medians Bitter	med	aut	107	PERU	Lima	Huarochiri	Autisha
3165	OCH 13270		76	36	0	W	11	43	48	S	S. medians Bitter	med	aut	107	PERU	Lima	Huarochiri	Autisha
3166	OCH 11638		76	34	48	W	11	45	0	S	S. medians Bitter	med	aut	107	PERU	Lima	Huarochiri	San Pedro de Casta
3167	OCH 11637		76	34	48	W	11	45	0	S	S. medians Bitter	med	aut	107	PERU	Lima	Huarochiri	San Pedro de Casta
3168	OCH 12047		76	28	12	W	11	52	12	S	S. medians Bitter	med	aut	107	PERU	Lima	Huarochiri	Surco
3169	OCH 12044		76	28	12	W	11	52	12	S	S. medians Bitter	med	aut	107	PERU	Lima	Huarochiri	Surco
3170	OCH 12046		76	28	12	W	11	52	12	S	S. medians Bitter	med	aut	107	PERU	Lima	Huarochiri	Surco
3171	OCH 12049		76	28	12	W	11	52	12	S	S. medians Bitter	med		107	PERU	Lima	Huarochiri	Surco
3172	OCH 12050		76	28	12	W	11	52	12	S	S. medians Bitter	med		107	PERU	Lima	Huarochiri	Surco
3174	From Ochoa (1999)		75	34	33	W	13	16	32	S	S. medians Bitter	med		107	PERU	Huancavelica	Castrovirreyna	
3175	From Ochoa (1999)		74	53	33	W	12	12	36	S	S. medians Bitter	med		107	PERU	Huancavelica	Tayacaja	
3176	From Ochoa (1999)		74	45	13	W	15	23	0	S	S. medians Bitter	med		107	PERU	Arequipa	Caraveli	
3177	From Ochoa (1999)		74	31	19	W	15	0	5	S	S. medians Bitter	med		107	PERU	Ayacucho	Lucanas	
3178	OCHS 11767		73	34	48	W	16	13	48	S	S. medians Bitter	med		107	PERU	Arequipa	Caraveli	Huertayo
3179	Marinet M. 232 p.p.		72	16	0	W	16	51	0	S	S. medians Bitter	med		107	PERU	Arequipa	Islay	Tambo de Visa
3180	Vargas 2019	19400108	72	12	0	W	16	50	0	S	S. medians Bitter	med		107	PERU	Arequipa	Islay	lomas de Posco
3712	C. OCHOA 691	19490309	76	24	0	W	11	51	0	S	S. medians Bitter	med		107	PERU	Lima	Huarochiri	PROXIMOS A MATUCANA MAS OR MENOS A LA ALTURA DEL KM 76 DE LA CARRETERA (LIMA).
5465	SSTS 7390	19990419	77	7	9	W	10	10	11	S	S. medians Bitter	med		107	PERU	Ancash	Bolognesi	collected on mountain side 5 km S of Chiquian at a site called Conoy
5466	SSTS 7379	19990410	76	44	12	W	11	15	36	S	S. medians Bitter	med		107	PERU	Lima	Huaral	"collected on the NW side of the road, 11.4 km NE of Acos, on the road to Acaraos, about 50 m NE of the small bridge crossing over the road of Rio Chancay"			
5467	SSTS 7362	19990407	76	41	38	W	11	30	54	S	S. medians Bitter	med		107	PERU	Lima	Canta	collected at Cuesta de Huamantanga 8 km NW from the Lima to Canta road on the road to Huamantanga			
5468	SSTS 7371	19990408	76	39	39	W	11	36	29	S	S. medians Bitter	med		107	PERU	Lima	Canta	"growing at Huaytanca, located ac 5 km walk NE of town town of Canta on the path to Antura"			
5469	SSTS 7369	19990408	76	39	33	W	11	37	24	S	S. medians Bitter	med		107	PERU	Lima	Canta	"growing at a local place named Pallacusco, located 4 km walk E of Arahuay on a footpath to Cerro Putaca"			
5470	SSTS 7361	19990407	76	39	4	W	11	29	49	S	S. medians Bitter	med		107	PERU	Lima	Canta	"on the Lima to Canta road, on the other side of the road and ca 200-300 m SW from the bridge called Puente Verde, located 9.2 km SW of the town of Canta"			
5471	SSTS 7383	19990412	76	35	52	W	11	44	34	S	S. medians Bitter	med		107	PERU	Lima	Huarochiri	"collected on road side, 32.3 km NE of Santa Eulalia, on the road to Millo"			
5472	SSTS 7213	19990316	76	25	43	W	12	6	24	S	S. medians Bitter	med		107	PERU	Lima	Huarochiri	"growing at a local place called Saklinta, located 4 km N of Langa-Lima road, on road to Cannle, ca 10 m downslope of road"			
5473	SSTS 7310	19990314	76	21	14	W	11	48	47	S	S. medians Bitter	med		107	PERU	Lima	Huarochiri	"growing in valley of R?o Rimac, 5.0 km N of Matucana on road from Lima, at km 80, on E side of road, ca. 100 m up slope"			
5474	SSTS 7301	19990309	75	48	35	W	12	49	14	S	S. medians Bitter	med		107	PERU	Lima	Yauyos	"growing at a local place called Arpayo, ca. 5 km walk from Villa Franca, which is located on the road from Catahuasi to Lincha"			
5475	SSTS 7300	19990308	75	47	46	W	12	49	15	S	S. medians Bitter	med		107	PERU	Lima	Yauyos	"1 km E of Villa Franca, located on the road from Catahuasi to Lincha, growing on rocky slope on N side of road, ca. 150 m up the slope"			
5476	SSTS 7302	19990309	75	46	0	W	12	52	0	S	S. medians Bitter	med		107	PERU	Lima	Yauyos	"ca. 1 km NE of Cacra on the footpath to Hongos, growing along the slope along the side of the path"			
5477	SSTS 7303	19990309	75	45	0	W	12	53	0	S	S. medians Bitter	med		107	PERU	Lima	Yauyos	"ca. 3 km NW of Hongos, ca 1 km N (uphill) of path from Cacra to Hongos"			
5478	SSTS 7304	19990309	75	45	0	W	12	53	0	S	S. medians Bitter	med		107	PERU	Lima	Yauyos	"growing at a local place called Nu±e, ca. 2 km SW of San Jos?, cerca a Villafranca"			
3351	HHCH 4695	19710314	64	54	0	W	21	31	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Tarija	Mendez	Mendez.  32 km from Tarija towards Iscayachi.	S	S	58
3213	OCH 11963	19780317	65	54	0	W	21	33	55	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Potosi	Sud Chichas	Sud chichas.  Pass of Machu Cruz in route to Tupiza.	S	S	83
3267	OKA 4515	19720304	65	27	0	W	23	12	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	"Sierra Alta, ravine from Soledad, 12 km W of Humahuaca on route 14."	S	S	83
3283	HOF 1701	19700215	65	17	0	W	22	54	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	"Condo, N-side of the river."	S	S	83
3313	OKA 5823	19740422	65	12	0	W	22	16	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Salta	Santa Victoria	"Near Lizoite, 10 km on route 5."	S	S	83
3327	HJT 255	19560217	65	8	24	W	22	13	12	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Salta	Santa Victoria	Between Lizoite and Abra de Lizoite.	S	S	83
3201	OKA 3914	19710406	66	6	0	W	21	57	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Santa Catalina	10 km W from Santa Catalina.	S	S	92
3202	OKA 3926	19710406	66	6	0	W	21	54	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Santa Catalina	10 km W of Santa Catalina.	S	S	92
3211	OKA 3917	19710406	65	58	12	W	21	57	36	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Santa Catalina	10 km W from Santa Catalina.	S	S	92
3237	OKA 3886	19710404	65	44	0	W	22	8	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Yavi	"Route 5, Rio Chico, 20 km from La Quiaca."	S	S	92
3281	HOF 1663	19700215	65	18	0	W	22	14	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Yavi	Cajas.	S	S	92
3302	AST 49	19740331	65	14	0	W	20	28	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Chuquisaca	Nor Cinti	"Malpaso, 130 km from Potosi to Camargo, Nor Cinti"	S	S	92
3217	OCH 11962	19780317	65	53	24	W	21	33	31	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Potosi	Sud Chichas	Sud Chichas.  Pass of Machu Cruz in route to Tupiz.	S	S	
3245	OCH 11960	19780317	65	42	0	W	21	25	48	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Potosi	Sud Chichas	"Paso de Machucruz between Impora and Tupiza, Cordillera de Mochara"	S	S	
3395	OCH 11914	19780228	67	18	0	W	17	4	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	La Paz	Inquisivi	"Inquisive.  Huenacta, between Tres Cruces and Quime."	S	S	
3396	OCHS 11914	19780300	67	18	0	W	17	4	12	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	La Paz	Inquisive	"Near Huaniackta, road Tres Cruces to Quime, 4 km down slope mountain from  Abra to Quime"	S	S	
3397	OCH 11916	19780228	67	13	8	W	16	59	13	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	La Paz	Inquisivi	Inquisive.  Between Tres Cruces and Rio Seco Descending to Quime.	S	S	
3398	OCHS 11916	19780300	67	10	12	W	16	58	12	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	La Paz	Inquisive	Between Tres Cruces and Rio Seco descending to Quime	S	S	
3247	HJT 1028	19530224	65	40	0	W	19	55	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Potosi	Linares	"Linares.  Alkatuyo, between Belen and Cucho Ingenio."	SLR	S	
3292	OKA 4431	19720326	65	16	0	W	23	34	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Tilcara	"La Cueva, along the path from Casa Colorada at the quebrada del rio Ventura and El Durazno."		S	100
3297	OKA 4436	19720326	65	16	0	W	23	34	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Tilcara	"Near the waterfall in the quebrada del Chorra, road to Casa Colorada, at the quebrada de Ventura."		S	100
3314	OKA 4422	19720324	65	12	0	W	23	35	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Tilcara	"El Angosto, rio de la Laguna, Casa Colorada-El Durazno road."		S	100
3231	OKA 3906	19710405	65	47	0	W	22	7	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Yavi	"Route 5, 4 km W of Tafna on the road to Santa Catalina."		S	50
3366	OCH 7615		71	34	0	W	14	2	0	S	S. megistacrolonum Bitter	mga		108	PERU	Cuzco	Acomayo	Pomacandri		S	50
3188	OKA 3933	19710406	66	9	0	W	21	55	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Santa Catalina	"Filo de San Francisco, 24 km E of Santa Catalina."		S	58
3203	OKA 3989	19710408	66	5	0	W	22	23	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Rinconada	"Route 66, 9 km S of Rio Guayatayoc, Quebrada Huancayacta."		S	58
3274	HOF 1598	19700215	65	24	0	W	23	4	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	Cuesta Azul Pampa.		S	58
3284	HHCH 4556	19710305	65	17	0	W	19	9	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Chuquisaca	Oropeza	Oropeza.  29 km from Sucre towards Ravelo.		S	58
3312	OKA 4421	19720324	65	12	0	W	23	35	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Tilcara	"El Angosto, rio de la Laguna, path to Casa Colorado and El Durazno."		S	58
3319	OKA 5436	19740329	65	10	48	W	22	18	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Salta	Santa Victoria	"50 km E of Abra Lizoite, route 5, near Santa Victoria."		S	58
3365	OCH 7609		71	34	0	W	14	2	0	S	S. megistacrolonum Bitter	mga		108	PERU	Cuzco	Acomayo	Pomacandri		S	58
3428	OKA 4018	19710411	66	15	0	W	22	32	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Rinconada	"Near Abra de Fundiciones, 10 km S of Rinconada."		S	58
3422	UGN 4853	19630409	66	20	0	W	16	50	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Cochabamba	Ayopaya	"Ayopaya.  10 km from hacienda Sailapata, on the road to Cuatro Cruces."		S	67
3222	OKA 3787	19710224	65	52	0	W	25	8	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Salta	Chicoana	On the way to Valle Encantado (km 61 on route 59).		S	83
3243	HHCH 4758	19710323	65	43	0	W	17	26	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Cochabamba	Arani	"Arani.  Farm, Toralapa, 71.5km Cochabamba-Santa Cruz Rd."		S	83
3265	OKA 4509	19720304	65	27	0	W	23	12	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	"Sierra Alta, ravine from Soledad, 12 km W of Humahuaca on route 14."		S	83
3272	OKA 4569	19720410	65	26	0	W	22	58	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	3 km beyond Abra de Azul Pampa in the direction of Iturbe.		S	83
3291	OKA 4358	19720321	65	16	0	W	23	35	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Tilcara	"Casa Colorada-Molulo road, near La Cueva, in the quebrada del rio Agua Dulce."		S	83
3294	OKA 4444	19720326	65	16	0	W	23	35	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Tilcara	"Casa Colorada-Molulo road, hill along the quebrada del Chorro."		S	83
3296	OKA 4430	19720326	65	16	0	W	23	34	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Tilcara	"La Cueva, along the path from Casa Colorada at the quebrada del rio Ventura and El Durazno."		S	83
3299	OKA 4573	19720411	65	16	0	W	22	57	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	"Route 13, NE 14 km from Iturbe."		S	83
3311	OKA 4362	19720321	65	12	0	W	23	35	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Tilcara	"Piedra Rosada, by the Rio Ventura, along the Casa Colorada-Molulo road."		S	83
3316	OKA 5839	19740422	65	11	0	W	22	16	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Salta	Santa Victoria	"On the way from Lizoite, 12 km on route 5."		S	83
3322	HHCH 4317	19710131	65	10	0	W	19	38	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Potosi	Linares	Frias.  Below Potosi on the road to Lecherias.		S	83
3333	OKA 4460	19720329	65	6	0	W	23	8	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	"Palca de Aparzo, 1 km S of Aparzo on the road from Cianzo."		S	83
3380	HHCH 4853	19710328	68	51	0	W	17	2	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	La Paz	Pacajes	"Pacajes.  4 km past Caquiaveri, on road to Rio Desaquadero."		S	83
3416	OKA 5996	19740405	66	24	0	W	22	31	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Rinconada	"Liviara, on the way from Orosmayo."		S	83
3424	OKA 5776	19740419	66	19	0	W	22	15	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Santa Catalina	4 km W from Oros.		S	83
3425	OKA 5782	19740419	66	19	0	W	22	15	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Santa Catalina	4 km W from Oros.		S	83
3189	OKA 3931	19710406	66	9	0	W	21	55	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Santa Catalina	"Edge of San Francisco, 24 km W of Santa Catalina."		S	92
3190	OKA 3934	19710406	66	9	0	W	21	55	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Santa Catalina	"Edge of San Francisco, 24 km W from Santa Catalina."		S	92
3193	OKA 3983	19710407	66	8	0	W	22	6	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Santa Catalina	"Oratorio, route 64."		S	92
3194	HOF 1682	19691130	66	8	0	W	21	55	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Santa Catalina	"Road to El Angosta, 19 km E of Santa Catalina, near rio San Juan de Oro."		S	92
3199	OKA 3992	19710408	66	7	0	W	22	26	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Rinconada	"Sierra de Rinconada, Laqunillas, entrance through the quebrada from Huancayacta."		S	92
3224	OKA 5954	19740105	65	51	0	W	23	15	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Cochinoca	"Sierra de Cochinoca, 21 km de Abra Pampa of route 7."		S	92
3233	EBS 1808		65	45	0	W	19	33	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Potosi	Tomas Frias	Las Delicias		S	92
3234	EBS 1793	19581130	65	45	0	W	19	37	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Potosi	Tomas Frias	Cerro Potosi		S	92
3248	HHCH 4589	19710307	65	40	0	W	19	38	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Potosi	Linares	"Frias.  Road to Lecherias, 0.5 km below Potosi."		S	92
3249	HHCH 4590	19710307	65	40	0	W	19	38	0	S	S. megistacrolonum Bitter	mga		108	BOLIVIA	Potosi	Linares	"Frias.  Road to Lecherias, 0.7 km below Potosi."		S	92
3259	OKA 4567	19720410	65	32	0	W	22	55	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	"Route 9, between Esquina Blanca and Tres Cruces."		S	92
3264	OKA 4506	19720304	65	27	0	W	23	12	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	"Sierra Alta, ravine from Soledad, 12 km W of Humahuaca on route 14."		S	92
3266	OKA 4514	19720304	65	27	0	W	23	12	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	"Sierra Alta, ravine from Soledad, 12 km W of Humahuaca on route 14."		S	92
3268	OKA 4520	19720304	65	27	0	W	23	12	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	"Sierra Alta, ravine from Soledad, 12 km W of Humuhuaca on route 14."		S	92
3270	OKA 4512	19720304	65	27	0	W	23	12	0	S	S. megistacrolonum Bitter	mga		108	ARGENTINA	Jujuy	Humahuaca	"Sierra Alta, ravine from Soledad, 12 km W of Humahuaca on route 14."		S	92
